AreaID,AreaName,ZoneId,ZoneName,Polygon,IsLive,ZoneType
211,"Virginia Beach, VA",3587,VA: Portsmouth,"POLYGON ((-76.444966 36.90631, -76.45372 36.894229, -76.469598 36.868075, -76.476352 36.868075, -76.484349 36.856994, -76.484123 36.856372, -76.457043 36.767846, -76.404068 36.767846, -76.39715 36.777443, -76.370391 36.774004, -76.359062 36.757364, -76.29843 36.75805, -76.299805 36.764799, -76.295381 36.775975, -76.303491 36.776787, -76.308586 36.779461, -76.303555 36.790022, -76.29242 36.796195, -76.292248 36.813882, -76.289851 36.821834, -76.293966 36.831166, -76.293459 36.842199, -76.310871 36.857368, -76.310888 36.857442, -76.317176 36.85852, -76.33048 36.857216, -76.341295 36.854812, -76.34623 36.858486, -76.34005 36.860031, -76.341509 36.863499, -76.345543 36.86731, -76.375627 36.873936, -76.373498 36.879695, -76.380391 36.87936, -76.380541 36.893502, -76.410119 36.899309, -76.436726 36.906996, -76.444966 36.90631))",true,null
211,"Virginia Beach, VA",3956,VA: Suffolk,"POLYGON ((-76.6888759 36.9875416, -76.721149 36.6428715, -76.4265737 36.6676604, -76.4842529 36.8563442, -76.5264701 36.9724956, -76.6888759 36.9875416))",true,null
211,"Virginia Beach, VA",3585,VA: Virginia Beach,"POLYGON ((-76.126618 36.85203, -76.126149 36.833056, -76.124213 36.768158, -76.142355 36.759792, -76.14881 36.761329, -76.151496 36.764608, -76.154182 36.767887, -76.184639 36.757224, -76.184694 36.752958, -76.184704 36.752176, -76.159678 36.717437, -76.089492 36.717437, -76.055512 36.670245, -75.983228 36.670245, -75.947085 36.72044, -75.975055 36.759262, -75.971192 36.768138, -75.961665 36.772882, -75.95394 36.773569, -75.956515 36.782231, -75.956762 36.782254, -75.96908 36.8295, -75.990366 36.915122, -75.997662 36.913407, -75.99028 36.888217, -76.005387 36.88554, -76.019978 36.891375, -76.033883 36.894189, -76.039805 36.895768, -76.046328 36.90023, -76.058001 36.902495, -76.053109 36.903661, -76.04856 36.904073, -76.042036 36.905858, -76.03723 36.903867, -76.033539 36.904485, -76.034054 36.906098, -76.037573 36.909255, -76.047959 36.911005, -76.052164 36.90953, -76.058292 36.91789, -76.085726 36.912333, -76.090704 36.907667, -76.085726 36.902862, -76.064955 36.893253, -76.058947 36.874717, -76.068388 36.871146, -76.0665 36.862906, -76.10993 36.866614, -76.115799 36.862317, -76.115734 36.862261, -76.115709 36.86224, -76.124241 36.855699, -76.126618 36.85203))",true,null
269,"Visalia, CA",4869,CA: Goshen,"POLYGON ((-119.374176 36.358255, -119.356098 36.355974, -119.388892 36.401704, -119.461177 36.401704, -119.497319 36.351302, -119.461177 36.300868, -119.388892 36.300868, -119.370674 36.326293, -119.374176 36.358255))",false,null
269,"Visalia, CA",4209,CA: Visalia,"POLYGON ((-119.3741756 36.3582552, -119.3659359 36.2830145, -119.2794185 36.2741579, -119.190172 36.2902122, -119.1901546 36.3350269, -119.3741756 36.3582552))",true,null
962,"Von Ormy, TX",4539,TX: Von Ormy,"POLYGON ((-98.606628 29.379421, -98.692333 29.348446, -98.678959 29.311466, -98.636084 29.270789, -98.607522 29.292286, -98.59051 29.266584, -98.518225 29.266584, -98.482083 29.32118, -98.49741 29.344324, -98.515523 29.343148, -98.530784 29.344724, -98.545282 29.346299, -98.556638 29.347224, -98.565836 29.353114, -98.559147 29.364629, -98.559335 29.364713, -98.565345 29.354541, -98.592692 29.365803, -98.595091 29.368832, -98.596233 29.367108, -98.606628 29.379421))",true,null
821,"Wabash, IN",4384,IN: Wabash,"POLYGON ((-85.8614586 40.8302329, -85.8600853 40.7792974, -85.81614 40.7647372, -85.7845543 40.8146445, -85.8079003 40.8385452, -85.8614586 40.8302329))",true,null
390,"Waco, TX",4290,TX: Alta Vista,"POLYGON ((-97.12249492224824 31.532279563750294, -97.12391952228188 31.53094949321585, -97.12425540295074 31.531236795023027, -97.12811825794992 31.528336403936155, -97.13193550592653 31.525539592496617, -97.13342859541912 31.524460807710387, -97.13480604312907 31.524644948171254, -97.13489933675403 31.524354732350798, -97.13570714740774 31.522794533685754, -97.14321078748556 31.50842125383726, -97.1469991571548 31.501201277805233, -97.15137710918468 31.49296301218566, -97.14809352299213 31.491432561600785, -97.14666743027225 31.49038529591183, -97.14413407879793 31.489889823678876, -97.14080061351274 31.490492207300274, -97.10440840159868 31.507763483679042, -97.11353656351919 31.520332924954015, -97.11789932337187 31.526286058925034, -97.12210703318121 31.532084722099516, -97.12249492224824 31.532279563750294))",true,null
390,"Waco, TX",4295,TX: Brook Oaks,"POLYGON ((-97.11951374466496 31.58020267733798, -97.1337402673905 31.565818999783545, -97.14400178600624 31.55217956433061, -97.14559832704715 31.549976724570026, -97.14906488323753 31.54689733044298, -97.1548759883173 31.54217260441985, -97.15565065198913 31.54241360875941, -97.15698632346401 31.544407688869182, -97.15909666268927 31.547280178750512, -97.16350434285735 31.55318424746852, -97.17073019275678 31.564831930029644, -97.15304907156239 31.574112684357146, -97.1437410078667 31.579031507857696, -97.13899347579883 31.58153064870867, -97.13527445109032 31.583472166076746, -97.12726991723059 31.582381934353783, -97.1182982371108 31.581198346480033, -97.11951374466496 31.58020267733798))",true,null
390,"Waco, TX",4288,TX: Downtown / Baylor,"POLYGON ((-97.13368778487731 31.565853852986304, -97.12544803878356 31.561027075548846, -97.1168649699359 31.5592718218214, -97.11017017623473 31.557370259677946, -97.1033037211566 31.554298423565655, -97.10416202804137 31.548739605888084, -97.1084535624652 31.54391194293512, -97.11188679000426 31.542302666458127, -97.12391984495864 31.530959603028204, -97.14537751707778 31.550271436102747, -97.13368778487731 31.565853852986304))",true,null
390,"Waco, TX",4294,TX: Heart of Texas,"POLYGON ((-97.20637440140324 31.565443916186833, -97.21907734329777 31.54379450374255, -97.21083759720402 31.534431039949308, -97.16946510275307 31.529462290005554, -97.16222239522465 31.535610481968806, -97.15848893689657 31.538779972102066, -97.1550917937136 31.541758269146325, -97.16345905716496 31.553010746085295, -97.16860889847355 31.561641004788157, -97.20637440140324 31.565443916186833))",true,null
390,"Waco, TX",4143,TX: Hewitt,"POLYGON ((-97.172277 31.452216, -97.149494 31.491954, -97.151318 31.492804, -97.151322 31.492797, -97.190987 31.51075, -97.190929 31.5108, -97.228745 31.527898, -97.248343 31.516785, -97.249276 31.516255, -97.270295 31.504334, -97.264116 31.478278, -97.251413 31.482378, -97.229783 31.476229, -97.238023 31.46598, -97.227037 31.44958, -97.21914 31.455438, -97.214529 31.448554, -97.243053 31.448554, -97.279195 31.395134, -97.243053 31.341683, -97.170768 31.341683, -97.134625 31.395134, -97.170768 31.448554, -97.173822 31.448554, -97.172277 31.452216))",true,null
390,"Waco, TX",4292,TX: Kendrick,"POLYGON ((-97.16998680025405 31.52902927162418, -97.1759762197998 31.523858714502335, -97.18189905983438 31.518560159569144, -97.18589304742667 31.515114540816956, -97.18901104092296 31.512294094156744, -97.19076406579795 31.510779177610086, -97.1513859923767 31.492955778191458, -97.13484511924355 31.52463513665287, -97.1694197387132 31.529404567133263, -97.16998680025405 31.52902927162418))",true,null
390,"Waco, TX",4287,TX: North East Riverside,"POLYGON ((-97.10599239317834 31.567250812690688, -97.10864121323597 31.57155915244404, -97.11018732057364 31.57411199087318, -97.11175806042252 31.576643773549907, -97.1098640319104 31.57799038961432, -97.10798231935017 31.579389449364996, -97.11444159768052 31.580592661007067, -97.11593043370402 31.58085860033087, -97.11823069769082 31.581285552635308, -97.11953430388135 31.580165803656566, -97.12020976795864 31.579444761614848, -97.12210262272299 31.57754097726213, -97.12588833260439 31.573733291928864, -97.13359523412255 31.565865595481853, -97.1294822889997 31.56344699106899, -97.12538166050261 31.561049313332262, -97.12088998296234 31.560165787466012, -97.11700181462855 31.559334727672525, -97.11378027660754 31.55842134049956, -97.10984438148758 31.557287547262938, -97.10568217043202 31.555417102651326, -97.10156922525711 31.553557116098073, -97.09897967898434 31.55243343138957, -97.09662414643385 31.55145667405437, -97.0963918647709 31.552902864985914, -97.09628274820976 31.55387673735667, -97.09589208391321 31.555866432693563, -97.0957512138193 31.556424320295267, -97.09830535064899 31.558910667918227, -97.10114276695113 31.561669809803043, -97.10553668231381 31.566558206647127, -97.10599239317834 31.567250812690688))",true,null
390,"Waco, TX",4289,TX: Oakwood,"POLYGON ((-97.12210744514248 31.532111242477878, -97.11297926412344 31.519692744473073, -97.10850485846692 31.513501990696092, -97.1041649805623 31.507578445009486, -97.08048809172847 31.524568752856627, -97.06967199438904 31.539377286498745, -97.06907598398121 31.545528425514043, -97.0722440143316 31.547706798899547, -97.07581562442913 31.549999762775325, -97.08943853486134 31.554184295777034, -97.0957150339497 31.55625130587627, -97.09658105037965 31.55137268253055, -97.10325411909173 31.554177728125833, -97.10369798624647 31.55123923482344, -97.10407459248931 31.548625471291395, -97.1060490469707 31.54651380739823, -97.10849434694163 31.543886177547588, -97.11183718969349 31.542245849381345, -97.11659816623023 31.537726288616824, -97.1197181986473 31.53482908043659, -97.12248859811415 31.532264126618387, -97.12210744514248 31.532111242477878))",true,null
390,"Waco, TX",4293,TX: PARKDALE VIKING HILLS,"POLYGON ((-97.249231 31.516419, -97.228861 31.527971, -97.228753 31.528032, -97.190831 31.510885, -97.189108 31.512374, -97.18599 31.515194, -97.181996 31.51864, -97.176073 31.523939, -97.170076 31.529115, -97.169712 31.529357, -97.16975 31.529362, -97.16973 31.529378, -97.186323 31.531371, -97.186463 31.531388, -97.18754 31.531517, -97.210912 31.534324, -97.219155 31.543691, -97.219235 31.543782, -97.206453 31.565567, -97.206352 31.565557, -97.194789 31.576012, -97.206723 31.584443, -97.223032 31.584443, -97.259175 31.5311, -97.249231 31.516419))",true,null
390,"Waco, TX",4286,TX: Timbercrest,"POLYGON ((-97.07524026419073 31.582269543010565, -97.06668667332058 31.569107333544643, -97.06700340873053 31.56395224387549, -97.06761607221773 31.55854470777188, -97.06906334462073 31.545585044909426, -97.07566623946715 31.55000873223794, -97.08407764693786 31.5524955788388, -97.09557895919372 31.55629886308569, -97.10124378463317 31.561857230394683, -97.10562114974547 31.566757095289443, -97.11171512862731 31.57662917541105, -97.10725193282653 31.57984651639366, -97.10636067420019 31.58307113175313, -97.1007146996209 31.603332558681895, -97.09821111513592 31.611964965050795, -97.09563710513159 31.620956388744244, -97.09314063441923 31.62940121171038, -97.09257280383741 31.631332333566974, -97.09186412458382 31.633383338490287, -97.09037634012846 31.637275356360828, -97.07567478259493 31.583010148639904, -97.07524026419073 31.582269543010565))",true,null
390,"Waco, TX",4291,TX: University / Austin Ave.,"POLYGON ((-97.12500776683305 31.53119511490788, -97.13504995738481 31.54055890323134, -97.14560713206743 31.549775465086146, -97.16946806346391 31.529439300053394, -97.13341917430375 31.524464312032556, -97.12449278270219 31.53104879826421, -97.12500776683305 31.53119511490788))",true,null
390,"Waco, TX",4141,TX: Waco North,"POLYGON ((-97.090566 31.637279, -97.097604 31.651162, -97.155866 31.624721, -97.15532 31.625526, -97.191463 31.678815, -97.263747 31.678815, -97.29989 31.625526, -97.273328 31.586344, -97.257787 31.578867, -97.257787 31.572207, -97.23148 31.572207, -97.22311 31.584558, -97.206675 31.584558, -97.206674 31.584558, -97.194592 31.576022, -97.206146 31.565576, -97.190649 31.563976, -97.168999 31.561796, -97.170908 31.564873, -97.15312 31.57421, -97.143812 31.579129, -97.139374 31.581465, -97.135284 31.583627, -97.119705 31.581579, -97.118363 31.581335, -97.118274 31.581411, -97.115902 31.580971, -97.114413 31.580705, -97.107942 31.579499, -97.107636 31.57972, -97.101184 31.602147, -97.100846 31.60336, -97.099439 31.60821, -97.096718 31.617664, -97.095768 31.620984, -97.095578 31.621626, -97.092798 31.631287, -97.090566 31.637279))",true,null
1002,"Wadesboro, NC",4578,NC: Wadesboro,"POLYGON ((-80.086411 34.9803566, -80.0987706 34.9567239, -80.0634084 34.9387134, -80.0211797 34.9775435, -80.086411 34.9803566))",true,null
736,"Walla Walla, WA",4241,WA: Walla Walla,"POLYGON ((-119.43507760802846 46.194897776201373, -118.3774943 45.9893991, -118.215446 46.0656786, -118.3170695 46.09997, -119.32769127249608 46.410395170888506, -119.43507760802846 46.194897776201373))",true,null
1005,"Wallace, NC",4581,NC: Wallace,"POLYGON ((-78.0003363 34.7538444, -78.0109793 34.7352252, -77.9879767 34.719706, -77.9625708 34.7445353, -78.0003363 34.7538444))",true,null
1025,"Walnut Cove, NC",4602,NC: Walnut Cove,"POLYGON ((-80.1471123 36.324352, -80.1534638 36.2759307, -80.1311478 36.2752388, -80.1308045 36.3146702, -80.1471123 36.324352))",true,null
425,"Ware, MA",3861,MA: Ware,"POLYGON ((-72.2757268 42.3032496, -72.2922063 42.2209261, -72.1864629 42.2148238, -72.182343 42.2991868, -72.2757268 42.3032496))",true,null
583,"Warner Robins, GA",4033,GA: Warner Robins,"POLYGON ((-83.80058269128897 32.87782615362486, -83.7740324 32.4647466, -83.5927579 32.4531591, -83.5021207 32.5782252, -83.5570524 32.8832082, -83.77372722478881 33.0069050500807, -83.80058269128897 32.87782615362486))",true,null
472,"Warrendale, PA",3915,PA: Warrendale,"POLYGON ((-80.0927183 40.8311567, -79.93478989999998 40.7833415, -79.9277326530897 40.70008189229031, -79.9450895 40.6193655, -80.01357709822838 40.60421566432616, -80.04908837152865 40.59643700025757, -80.04908788602326 40.596431169634364, -80.12267309837284 40.59695274052216, -80.12267832649987 40.59694842557831, -80.1229307 40.5969502, -80.17229124384137 40.60660924971247, -80.19321028703895 40.57909574901387, -80.19424881213132 40.5788750010472, -80.19446007872894 40.57883009431863, -80.19473433869878 40.57877179770353, -80.26574145781512 40.57877179770353, -80.30188391563028 40.62630080999999, -80.29455911858471 40.63592913970334, -80.23772977376794 40.63829213006045, -80.25534259586668 40.67379602182599, -80.24077893525312 40.67379602182599, -80.2787993 40.7729423, -80.28360579999999 40.8145292, -80.0927183 40.8311567))",true,null
506,"Warrenton, VA",3949,VA: Warrenton,"POLYGON ((-77.9706341 38.7269446, -77.9380185 38.6422575, -77.6242215 38.7197126, -77.737518 38.812869, -77.9689175 38.7807599, -77.9706341 38.7269446))",true,null
1108,"Warsaw, NY",4688,NY: Warsaw,"POLYGON ((-78.1586127 42.7611463, -78.1575827 42.7250907, -78.1246237 42.7240818, -78.1246237 42.7611463, -78.1586127 42.7611463))",false,null
1074,"Warsaw, VA",4654,VA: Warsaw,"POLYGON ((-76.7830636 37.9830435, -76.8036629 37.9565195, -76.7301919 37.9294443, -76.7130257 37.9597679, -76.7830636 37.9830435))",true,null
205,"Washington, DC",3546,DC: Columbia Heights,"POLYGON ((-77.1360731 38.962454, -77.1250479 38.9490193, -77.1217863 38.9410088, -77.1126883 38.92819, -77.100672 38.9167045, -77.0972387 38.9110946, -77.090029 38.9073545, -77.0635931 38.9032133, -77.0563833 38.9004079, -77.056555 38.896888, -77.0249693 38.9210655, -77.0193045 38.9166581, -76.9784853 38.9469109, -76.9734709 38.9506213, -77.0097303 38.9798038, -77.0437192 38.9798038, -77.0437192 38.96192, -77.1360731 38.962454))",true,null
205,"Washington, DC",3549,DC: Southeast Washington,"POLYGON ((-76.8743814 38.8261484, -76.90339219999998 38.8038114, -76.90023418015677 38.79944495143708, -76.8832835343646 38.79944495143708, -76.84892412560023 38.74479720066515, -76.87216236742829 38.71920508871497, -76.93825311890609 38.739828233609046, -76.93914927548724 38.74010783193111, -76.94380561185513 38.74156057810531, -76.96137042589756 38.74704041799138, -77.01915451636565 38.73416303778448, -77.031873901729 38.711008383746005, -77.04284827600004 38.72583911812777, -77.04284780278164 38.72584114867147, -77.04284461494561 38.725854827428364, -77.04272026743038 38.726388390918565, -77.04409560146709 38.74301839327803, -77.04684239230791 38.74971305654002, -77.047741928394 38.75922922600151, -77.04817181022686 38.768682817503, -77.05039541430843 38.772816850919185, -77.04883972488005 38.777533662594855, -77.05303219325769 38.78006396557721, -77.0453270371255 38.79046694349589, -77.04010275270738 38.79022741233955, -77.04010275270738 38.797519553613974, -77.03186999781515 38.80863208238482, -77.02340732077121 38.80863208238482, -77.0273317 38.8167864, -77.01977859999998 38.8494141, -77.0139421 38.8579697, -77.0022691 38.867059, -76.9956588 38.8681169, -76.9916247 38.8686515, -76.9838141 38.8731287, -76.97239869999999 38.8770711, -76.9691371 38.8809465, -76.96330060000001 38.8860243, -76.96212640173174 38.898436893851816, -76.96184146177838 38.90004971613118, -76.94185413110439 38.91835803274849, -76.85436772718442 38.85239615907618, -76.8743814 38.8261484))",true,null
205,"Washington, DC",3545,DC: Washington,"POLYGON ((-77.056555 38.896888, -77.0553534 38.8928799, -77.0512335 38.8884707, -77.0371573 38.8870009, -77.024111 38.8792506, -77.0189612 38.8731032, -77.0184462 38.8612078, -77.0108931 38.8638811, -77.0060865 38.8713658, -76.9992201 38.8733705, -76.9923536 38.8710985, -76.9851439 38.8760433, -76.9734709 38.8792506, -76.9638578 38.889406, -76.9619696 38.9000943, -76.9418637 38.9185112, -76.9784853 38.9469109, -77.0193045 38.9166581, -77.0249693 38.9210655, -77.056555 38.896888))",true,null
205,"Washington, DC",3544,MD: Bethesda,"POLYGON ((-77.2150122 39.0130205, -77.1793317 38.970729, -77.1456861 38.9701952, -77.1360731 38.962454, -77.0437192 38.96192, -77.0437192 38.9798038, -77.0097303 38.9798038, -77.0105201 39.0384116, -77.0473575 39.0381487, -77.0474198 39.0719997, -77.1738319 39.072252, -77.174143 39.033296, -77.21883616990627 39.01780733001654, -77.2150122 39.0130205))",true,null
205,"Washington, DC",3551,MD: Bowie,"POLYGON ((-76.8294539 39.0058977, -76.8294539 38.9469126, -76.7838882 38.9442329, -76.7430328 38.8918772, -76.7045316 38.8913412, -76.7047893 38.965386, -76.6831599 38.9832688, -76.6721736 39.0222219, -76.6532908 39.0382237, -76.6786967 39.0535555, -76.6977511 39.0366904, -76.7132782 38.9901254, -76.7291998 38.9902421, -76.7395853 39.0054509, -76.8294539 39.0058977))",true,null
205,"Washington, DC",3547,MD: College Park,"POLYGON ((-76.9362272 39.0387052, -76.9607106 39.0386639, -77.0105201 39.0384116, -77.0097303 38.9798038, -76.9734709 38.9506213, -76.9784853 38.9469109, -76.9418637 38.9185112, -76.8294539 38.9469126, -76.8294539 39.0058977, -76.8761458 39.0053641, -76.8761458 39.0200361, -76.9358839 39.0203029, -76.9362272 39.0387052))",true,null
205,"Washington, DC",4937,MD: Damascus,"POLYGON ((-77.169147 39.337827, -77.241431 39.337827, -77.277574 39.289394, -77.241431 39.240927, -77.184877 39.240927, -77.176262 39.252482, -77.160532 39.252482, -77.133004 39.289394, -77.169147 39.337827))",true,null
205,"Washington, DC",3542,MD: Gaithersburg,"POLYGON ((-77.176262 39.252482, -77.201482 39.218649, -77.219151 39.239972, -77.290733 39.239307, -77.290218 39.161486, -77.261379 39.160954, -77.260743 39.119975, -77.278637 39.095924, -77.242495 39.047324, -77.174166 39.047324, -77.173966 39.072357, -77.173876 39.072357, -77.173836 39.072357, -77.121417 39.072252, -77.106019 39.072252, -77.150277 39.120712, -77.150621 39.17064, -77.0923 39.171147, -77.067835 39.20399, -77.103978 39.252482, -77.176262 39.252482))",true,null
205,"Washington, DC",3550,MD: Largo,"POLYGON ((-76.7838882 38.9442329, -76.8294539 38.9469126, -76.9418637 38.9185112, -76.854297 38.8524889, -76.7856048 38.8547241, -76.7430328 38.8918772, -76.7838882 38.9442329))",true,null
205,"Washington, DC",3548,MD: Laurel,"POLYGON ((-76.8914903 39.1848033, -76.9596806 39.1170202, -76.9607106 39.0386639, -76.9362272 39.0387052, -76.9358839 39.0203029, -76.8761458 39.0200361, -76.8761458 39.0053641, -76.8442167 39.0050973, -76.8283189 39.0590855, -76.7733872 39.1139815, -76.8914903 39.1848033))",true,null
205,"Washington, DC",3543,MD: Silver Spring,"POLYGON ((-77.0582143 39.1713387, -77.1504859 39.1705364, -77.1501426 39.1207455, -77.105854 39.072252, -77.0474198 39.0719997, -77.0473575 39.0381487, -76.9607106 39.0386639, -76.9596806 39.1170202, -76.9988194 39.1479123, -77.0582143 39.1713387))",true,null
205,"Washington, DC",3552,VA: Alexandria,"POLYGON ((-77.0478765 38.7592235, -77.0483056 38.7686599, -77.0505372 38.7728088, -77.0489923 38.7774929, -77.0543138 38.7807046, -77.0539705 38.7855219, -77.0519105 38.790874, -77.0402375 38.7903388, -77.0402375 38.7994367, -77.0385209 38.8136163, -77.0405809 38.8235136, -77.0395509 38.8307351, -77.0452157 38.8326072, -77.048134 38.84063, -77.0459024 38.8666979, -77.0501939 38.8719103, -77.0718232 38.8665642, -77.090706 38.8665642, -77.090706 38.8596137, -77.1185151 38.8593464, -77.1188585 38.8433041, -77.1613446 38.8433709, -77.1617738 38.7595581, -77.0478765 38.7592235))",true,null
205,"Washington, DC",3554,VA: Arlington,"POLYGON ((-77.1893599 38.882967, -77.1892523 38.8502046, -77.1613446 38.8433709, -77.1188585 38.8433041, -77.1185151 38.8593464, -77.090706 38.8596137, -77.090706 38.8665642, -77.0718232 38.8665642, -77.0501939 38.8719103, -77.0705702 38.9008707, -77.0939162 38.9046112, -77.1042159 38.9099544, -77.1145156 38.9259816, -77.1893599 38.882967))",true,null
205,"Washington, DC",3579,VA: Fairfax,"POLYGON ((-77.5518829 38.9453692, -77.5612607 38.9127513, -77.4654093 38.8663519, -77.4068513 38.8362036, -77.42793519915544 38.806067175318894, -77.37641482373598 38.78294599864755, -77.3177320619776 38.781688200501726, -77.32654719653095 38.79967824598219, -77.3319313265908 38.81639523982657, -77.293183 38.8182685, -77.2698371 38.8182685, -77.2695796 38.8500934, -77.3155052 38.9061066, -77.4288017 38.9065074, -77.494033 38.9233368, -77.5518829 38.9453692))",true,null
205,"Washington, DC",4936,VA: Leesburg,"POLYGON ((-77.590529 39.16366, -77.607283 39.16366, -77.643426 39.115106, -77.638926 39.109059, -77.640235 39.1073, -77.604092 39.058707, -77.531808 39.058707, -77.518153 39.07707, -77.510398 39.07707, -77.474255 39.12565, -77.510398 39.174197, -77.582682 39.174197, -77.590529 39.16366))",true,null
205,"Washington, DC",3553,VA: Lorton,"POLYGON ((-77.2766586 38.6958542, -77.2581191 38.6859392, -77.2509093 38.6797751, -77.2495361 38.6745486, -77.2455878 38.6740125, -77.2364898 38.6647646, -77.2100539 38.6650327, -77.2107406 38.6851352, -77.1667953 38.6859392, -77.1582122 38.6955862, -77.1530624 38.688887, -77.1561523 38.6829912, -77.143106 38.6757547, -77.133493 38.6733424, -77.1225066 38.6880831, -77.1297164 38.7001413, -77.131433 38.705232, -77.1242232 38.7065716, -77.1170135 38.6990696, -77.1001907 38.6988016, -77.0850845 38.7100544, -77.0789046 38.7148765, -77.0703216 38.7113939, -77.0545287 38.7105902, -77.0456023 38.7146086, -77.0428558 38.7263945, -77.044229 38.7429987, -77.0469756 38.7496929, -77.0478765 38.7592235, -77.1617738 38.7595581, -77.1870299 38.7597162, -77.1870513 38.7344293, -77.2766586 38.7336259, -77.2766586 38.6958542))",true,null
205,"Washington, DC",3578,VA: Manassas,"POLYGON ((-77.465476 38.866261, -77.493969 38.827482, -77.571946 38.807319, -77.566568 38.814578, -77.572267 38.822268, -77.572247 38.823203, -77.572958 38.8232, -77.585302 38.839855, -77.562152 38.87108, -77.598295 38.919802, -77.670579 38.919802, -77.706722 38.87108, -77.687988 38.845813, -77.711138 38.814578, -77.674996 38.765784, -77.629618 38.765784, -77.648703 38.740005, -77.623976 38.719663, -77.640138 38.715676, -77.617281 38.684778, -77.544996 38.684778, -77.51526 38.724971, -77.45895 38.724971, -77.431485 38.745324, -77.429768 38.806082, -77.408759 38.833697, -77.407029 38.836169, -77.427253 38.846583, -77.444322 38.855371, -77.465476 38.866261))",true,null
205,"Washington, DC",3558,VA: Reston,"POLYGON ((-77.4284584 38.9543137, -77.4288017 38.9065074, -77.3155052 38.9061066, -77.2612602 38.9619223, -77.2808296 39.0063565, -77.2808296 39.03063, -77.3367912 39.0314301, -77.4284584 38.9543137))",true,null
205,"Washington, DC",3556,VA: Springfield,"POLYGON ((-77.2761886 38.7620722, -77.2766586 38.7336259, -77.1870513 38.7344293, -77.1870299 38.7597162, -77.1617738 38.7595581, -77.1613446 38.8433709, -77.1892523 38.8502046, -77.2695796 38.8500934, -77.2698371 38.8182685, -77.293234353578654 38.818213139658319, -77.312134507693187 38.81719115864, -77.330963424471491 38.81616299571391, -77.326362608281258 38.799864285399259, -77.2935264 38.7719767, -77.2846 38.7719767, -77.2846 38.7623399, -77.2761886 38.7620722))",true,null
205,"Washington, DC",3559,VA: Sterling,"POLYGON ((-77.3367912 39.0314301, -77.3364479 39.06156, -77.3858864 39.0610269, -77.4600441 39.073022, -77.5070793 39.0732885, -77.5450222 38.9854533, -77.5518829 38.9453692, -77.494033 38.9233368, -77.4816734 38.9794058, -77.4497444 38.978872, -77.4497444 38.9548477, -77.4284584 38.9543137, -77.3367912 39.0314301))",true,null
205,"Washington, DC",3557,VA: Vienna,"POLYGON ((-77.1390373 38.9528453, -77.2612602 38.9619223, -77.3155052 38.9061066, -77.2695796 38.8500934, -77.1892523 38.8502046, -77.1893599 38.882967, -77.1145156 38.9259816, -77.1390373 38.9528453))",true,null
205,"Washington, DC",3555,VA: Woodbridge,"POLYGON ((-77.254825 38.68005, -77.261277 38.68534, -77.281637 38.695854, -77.378421 38.695727, -77.378421 38.685276, -77.387082 38.685357, -77.403674 38.707786, -77.475958 38.707786, -77.512101 38.658919, -77.475958 38.610019, -77.403674 38.610019, -77.393234 38.624147, -77.392498 38.624147, -77.392154 38.610198, -77.361255 38.609661, -77.361255 38.602954, -77.337223 38.602417, -77.336536 38.574508, -77.292934 38.573972, -77.271992 38.611539, -77.251735 38.604295, -77.247616 38.621733, -77.250705 38.630584, -77.246586 38.637557, -77.235943 38.657667, -77.240921 38.66638, -77.245899 38.671071, -77.251564 38.673885, -77.254825 38.68005))",true,null
459,"Washington, NJ",3896,NJ: Washington,"POLYGON ((-74.83244089999998 41.0863531, -74.71865568041649 41.08616535430656, -74.71301762399132 41.08360309239197, -74.70316859988378 41.08613980057116, -74.6125625 41.0859903, -74.4498275 40.8988924, -74.45051419999999 40.8578777, -74.45306286766224 40.85671620494799, -74.44694005574121 40.84869463401252, -74.4578657619554 40.82027922083041, -74.45787877761298 40.820245362640144, -74.45841590901678 40.820565620261505, -74.49703876742761 40.78689239140005, -74.49137630292023 40.78300739191236, -74.54139910781515 40.78300739191236, -74.56032030197264 40.807817703367625, -74.82885589999998 40.6852346, -75.060942 40.6961681, -75.0437759 40.8589164, -74.9586319 40.9704773, -74.83244089999998 41.0863531))",true,null
483,"Washington, PA",3925,PA: Washington,"POLYGON ((-80.2309478 40.2964471, -80.3744567 40.1979178, -80.3689635 40.0981947, -80.2268279 40.0981947, -80.1011718 40.2466763, -80.2309478 40.2964471))",true,null
116,"Waterloo, IA",4073,IA: Waterloo,"POLYGON ((-92.4016668 42.5773368, -92.4950506 42.5692463, -92.5005437 42.4862585, -92.4552251 42.3940332, -92.1805669 42.4629616, -92.2148992 42.4781562, -92.4016668 42.5773368))",true,null
1126,"Waterloo, NY",4706,NY: Waterloo,"POLYGON ((-76.9313872 42.9023545, -76.9155944 42.8817289, -76.8345702 42.8933002, -76.8428099 42.920459, -76.9313872 42.9023545))",false,null
1059,"Watertown, WI",4639,WI: Watertown,"POLYGON ((-88.7708804 43.2131988, -88.7626407 43.1711478, -88.7351749 43.1651382, -88.6898563 43.1651382, -88.6898563 43.2202045, -88.7708804 43.2131988))",true,null
